question,gold_answer,sentence,span,prompt_sent_to_llm,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,TP,FP,FN,entity_type,TN,precision,recall,f1
What is the occupation of Sir Thomas Gladstone?,politician,"The chair was occupied en the occasion by Sir Thomas Gladstone, Bart.",Sir Thomas Gladstone,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Sir Thomas Gladstone""
Sentence: ""The chair was occupied en the occasion by Sir Thomas Gladstone, Bart.""
Question: ""What is the occupation of Sir Thomas Gladstone?""

Answer:",politician; baronet,Q7529140,person,Q82955,Q82955,1,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Metastasio?,writer; poet; playwright; Catholic priest; songwriter; librettist,"The three last operas written by Metastasio were, Il Trionfo di Clelia, in 1762;",Metastasio,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Metastasio""
Sentence: ""The three last operas written by Metastasio were, Il Trionfo di Clelia, in 1762;""
Question: ""What is the occupation of Metastasio?""

Answer:",librettist; poet; playwright; lyricist,Q29473,person,Q36180;Q49757;Q214917;Q250867;Q753110;Q8178443,Q8178443;Q49757;Q214917;Q822146,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of W. T. Freemantle?,composer; author; antiquarian,"’s 24th Psalm, adapted to the English version, by W. T. Freemantle (and revised by the late Dr. S. S. Wesley).",W. T. Freemantle,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""W. T. Freemantle""
Sentence: ""’s 24th Psalm, adapted to the English version, by W. T. Freemantle (and revised by the late Dr. S. S. Wesley).""
Question: ""What is the occupation of W. T. Freemantle?""

Answer:",composer; arranger; hymn writer,Q8019310,person,Q36834;Q482980;Q5697103,Q36834;Q1643514;Q13424456,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Dr. S. S. Wesley?,composer; choir director; instrumentalist,"’s 24th Psalm, adapted to the English version, by W. T. Freemantle (and revised by the late Dr. S. S. Wesley).",Dr. S. S. Wesley,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Dr. S. S. Wesley""
Sentence: ""’s 24th Psalm, adapted to the English version, by W. T. Freemantle (and revised by the late Dr. S. S. Wesley).""
Question: ""What is the occupation of Dr. S. S. Wesley?""

Answer:",composer; organist; conductor; musician; music educator,Q746420,person,Q36834;Q1076502;Q1278335,Q36834;Q765778;Q228422;Q639669;Q16145150,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Mr. Viotti?,composer; violinist; music teacher; music interpreter,"Though Mr. Viotti had long retired from his profession, he nevertheless retained ‘all his love for the art, and contributed every thing in his power towards its ATS",Mr. Viotti,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Viotti""
Sentence: ""Though Mr. Viotti had long retired from his profession, he nevertheless retained ‘all his love for the art, and contributed every thing in his power towards its ATS""
Question: ""What is the occupation of Mr. Viotti?""

Answer:",violinist; conductor; composer; music educator,Q313188,person,Q36834;Q1259917;Q2675537;Q3153559,Q1259917;Q228422;Q36834;Q16145150,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Chamberlain?,politician,"The number of witnesses examined was forty - five, among whom were Mr. Mash of the Chamberlain’s Office, all the proprietors and managers of the various theatres, major and minor, many authors, and most of the principal actors.",Chamberlain,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Chamberlain""
Sentence: ""The number of witnesses examined was forty - five, among whom were Mr. Mash of the Chamberlain’s Office, all the proprietors and managers of the various theatres, major and minor, many authors, and most of the principal actors.""
Question: ""What is the occupation of Chamberlain?""

Answer:",official; office-holder,Q541755,person,Q82955,Q599151;Q599151,0,0,1,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Carl Maria Freyherr Von Weber?,composer; conductor; pianist; guitarist; music critic; classical guitarist,"On Monday, June 5, 1826, died Carl Maria Freyherr Von Weber.",Carl Maria Freyherr Von Weber,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Carl Maria Freyherr Von Weber""
Sentence: ""On Monday, June 5, 1826, died Carl Maria Freyherr Von Weber.""
Question: ""What is the occupation of Carl Maria Freyherr Von Weber?""

Answer:",composer; conductor; pianist; musicologist,Q154812,person,Q36834;Q158852;Q486748;Q855091;Q1350157;Q24067349,Q36834;Q228422;Q486748;Q14915627,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Arthur Sullivan?,composer; conductor; organist; music educator,", Arthur Sullivan, Mus. D., Cantab., the Conductor, and the Principal — Eaton Faning.",Arthur Sullivan,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Arthur Sullivan""
Sentence: "", Arthur Sullivan, Mus. D., Cantab., the Conductor, and the Principal — Eaton Faning.""
Question: ""What is the occupation of Arthur Sullivan?""

Answer:",conductor; composer; music educator,Q212692,person,Q36834;Q158852;Q765778;Q16145150,Q228422;Q36834;Q16145150,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Eaton Faning?,composer; music educator,", Arthur Sullivan, Mus. D., Cantab., the Conductor, and the Principal — Eaton Faning.",Eaton Faning,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Eaton Faning""
Sentence: "", Arthur Sullivan, Mus. D., Cantab., the Conductor, and the Principal — Eaton Faning.""
Question: ""What is the occupation of Eaton Faning?""

Answer:",Principal,Q5331349,person,Q36834;Q16145150,Q7245049,0,0,1,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Signor Liverati?,composer; conductor; singer,"‘Carron side,” an opera by Signor Liverati, was produced with success.",Signor Liverati,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Signor Liverati""
Sentence: ""‘Carron side,” an opera by Signor Liverati, was produced with success.""
Question: ""What is the occupation of Signor Liverati?""

Answer:",composer; opera director,Q3767573,person,Q36834;Q158852;Q177220,Q36834;Q28054786,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Jarnowick?,composer; violinist,For ten years Jarnowick was in great favour with the public.,Jarnowick,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Jarnowick""
Sentence: ""For ten years Jarnowick was in great favour with the public.""
Question: ""What is the occupation of Jarnowick?""

Answer:",public figure,Q1526160,person,Q36834;Q1259917,Q662729,0,0,1,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Mr. Kalkbrenner?,composer; pianist; university teacher; musicologist; music educator; classical composer,"Mr. Kalkbrenner’s inelange displays great taste, both in the selection and treatment. of his subjects.",Mr. Kalkbrenner,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Kalkbrenner""
Sentence: ""Mr. Kalkbrenner’s inelange displays great taste, both in the selection and treatment. of his subjects.""
Question: ""What is the occupation of Mr. Kalkbrenner?""

Answer:",artist; designer; stylist,Q170270,person,Q36834;Q486748;Q1622272;Q14915627;Q16145150;Q21680663,Q847689;Q5322166;Q3237618,0,0,1,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Thomas Attwood?,composer; conductor; music educator,"“Qui est Rex Gloriosus,” Canon four in two, composed and dedicated to Thomas Attwood, Esq.",Thomas Attwood,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Thomas Attwood""
Sentence: ""“Qui est Rex Gloriosus,” Canon four in two, composed and dedicated to Thomas Attwood, Esq.""
Question: ""What is the occupation of Thomas Attwood?""

Answer:",composer; musician; organist; music educator,Q2422110,person,Q36834;Q158852;Q16145150,Q36834;Q639669;Q765778;Q16145150,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Viscount Fitzwilliam?,politician; art collector; musicologist,"There are few persons in this country, we apprehend, who are not now aware of the splendid donation made by the late Viscount Fitzwilliam to the University of Cambridge.",Viscount Fitzwilliam,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Viscount Fitzwilliam""
Sentence: ""There are few persons in this country, we apprehend, who are not now aware of the splendid donation made by the late Viscount Fitzwilliam to the University of Cambridge.""
Question: ""What is the occupation of Viscount Fitzwilliam?""

Answer:",noble; politician; philanthropist,Q7325692,person,Q82955;Q10732476;Q14915627,Q16744001;Q82955;Q12362622,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Miss Rainforth?,opera singer,The vocal music was scarcely so good as usual — with the exception of the scena of Miss Rainforth.,Miss Rainforth,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Miss Rainforth""
Sentence: ""The vocal music was scarcely so good as usual — with the exception of the scena of Miss Rainforth.""
Question: ""What is the occupation of Miss Rainforth?""

Answer:",singer; vocalist,Q17355767,person,Q2865819,Q177220;Q2643890,0,0,1,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Mr. Sterndale Bennett?,composer; conductor; pianist; university teacher; music educator,"We can not speak too highly of the manner in which this magnificent burst of grandeur was rendered, by Mr. Sterndale Bennett and his able assistants,",Mr. Sterndale Bennett,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Sterndale Bennett""
Sentence: ""We can not speak too highly of the manner in which this magnificent burst of grandeur was rendered, by Mr. Sterndale Bennett and his able assistants,""
Question: ""What is the occupation of Mr. Sterndale Bennett?""

Answer:",composer; conductor; musician,Q201164,person,Q36834;Q158852;Q486748;Q1622272;Q16145150,Q36834;Q228422;Q639669,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Rossini?,composer,"passage, taken up by the other parts as a round, like Rossini’s",Rossini,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Rossini""
Sentence: ""passage, taken up by the other parts as a round, like Rossini’s""
Question: ""What is the occupation of Rossini?""

Answer:",composer; conductor; opera composer,Q9726,person,Q36834,Q36834;Q228422;Q21680731,1,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Ettore Fiori?,conductor; maestro,"G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.",Ettore Fiori,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Ettore Fiori""
Sentence: ""G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.""
Question: ""What is the occupation of Ettore Fiori?""

Answer:",,Q55912552,person,Q158852;Q1836630,,0,0,0,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Manuel Garcia?,teacher; physician; singer; inventor; maestro; opera vocal coach; opera singer,"G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.",Manuel Garcia,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Manuel Garcia""
Sentence: ""G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.""
Question: ""What is the occupation of Manuel Garcia?""

Answer:",singer; voice teacher; vocal coach; opera singer; conductor,Q333183,person,Q37226;Q39631;Q177220;Q205375;Q1836630;Q2350126;Q2865819,Q177220;Q7939609;Q20971450;Q2865819;Q228422,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of A. Randegger?,composer; teacher; conductor; music educator,"G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.",A. Randegger,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""A. Randegger""
Sentence: ""G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.""
Question: ""What is the occupation of A. Randegger?""

Answer:",composer; conductor; music educator,Q4712167,person,Q36834;Q37226;Q158852;Q16145150,Q36834;Q228422;Q16145150,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Thornhill?,politician; artist; court painter; painter,"Thornhill drew ail their portraits in pencil, and Prior wrote humorous verses under each.",Thornhill,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Thornhill""
Sentence: ""Thornhill drew ail their portraits in pencil, and Prior wrote humorous verses under each.""
Question: ""What is the occupation of Thornhill?""

Answer:",portraitist; artist,Q1681192,person,Q82955;Q483501;Q984276;Q1028181,Q21178131;Q847689,0,0,1,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Sir Sterndale Bennett?,composer; conductor; pianist; university teacher; music educator,the programme consisted entirely of a selection from*the works of the late Sir Sterndale Bennett.,Sir Sterndale Bennett,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Sir Sterndale Bennett""
Sentence: ""the programme consisted entirely of a selection from*the works of the late Sir Sterndale Bennett.""
Question: ""What is the occupation of Sir Sterndale Bennett?""

Answer:",composer; pianist; conductor; music educator,Q201164,person,Q36834;Q158852;Q486748;Q1622272;Q16145150,Q36834;Q486748;Q228422;Q16145150,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Theodore Distin?,composer,"The artists engaged were the Misses Agnes Drummond, Josephine Pulham, Marian Haigh, Florence Wydford, and Messrs. Henry Guy, Theodore Distin, E. Stone, and Thurley Beale.",Theodore Distin,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Theodore Distin""
Sentence: ""The artists engaged were the Misses Agnes Drummond, Josephine Pulham, Marian Haigh, Florence Wydford, and Messrs. Henry Guy, Theodore Distin, E. Stone, and Thurley Beale.""
Question: ""What is the occupation of Theodore Distin?""

Answer:",artist,Q76098551,person,Q36834,Q847689,0,0,1,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Mrs. Shaw?,opera singer,"Mrs. Shaw sang the next piece, No. 17, with more grace and power of vocalization than she had displayed during her visit.",Mrs. Shaw,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mrs. Shaw""
Sentence: ""Mrs. Shaw sang the next piece, No. 17, with more grace and power of vocalization than she had displayed during her visit.""
Question: ""What is the occupation of Mrs. Shaw?""

Answer:",singer; vocalist,Q3291051,person,Q2865819,Q177220;Q2643890,0,0,1,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Dr. J. Bull?,composer; organist; harpsichordist; music professor,"“Lives of the Professors of Gresham College” is a list of musical works in manuscript of Dr. J. Bull, in possession of Dr. Pepusch",Dr. J. Bull,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Dr. J. Bull""
Sentence: ""“Lives of the Professors of Gresham College” is a list of musical works in manuscript of Dr. J. Bull, in possession of Dr. Pepusch""
Question: ""What is the occupation of Dr. J. Bull?""

Answer:",composer; musicologist; professor,Q511463,person,Q36834;Q765778;Q5371902;Q81759238,Q36834;Q14915627;Q19788990,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Dr. Pepusch?,composer; musicologist; music theorist,"“Lives of the Professors of Gresham College” is a list of musical works in manuscript of Dr. J. Bull, in possession of Dr. Pepusch",Dr. Pepusch,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Dr. Pepusch""
Sentence: ""“Lives of the Professors of Gresham College” is a list of musical works in manuscript of Dr. J. Bull, in possession of Dr. Pepusch""
Question: ""What is the occupation of Dr. Pepusch?""

Answer:",musician; professor; composer; conductor,Q371825,person,Q36834;Q14915627;Q16031530,Q639669;Q19788990;Q36834;Q228422,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
