question,gold_answer,sentence,span,prompt_sent_to_llm,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,TP,FP,FN,entity_type,TN,precision,recall,f1
What is the family name of Gi- ardini?,,"w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, & c.",Gi- ardini,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Gi- ardini""
Sentence: ""w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, & c.""
Question: ""What is the family name of Gi- ardini?""

Answer:",Giardini,NIL,person,,,0,0,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of J. Barney?,,"Among the gentle‘men now contributing to Concordia, are: —: J. Barney.",J. Barney,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""J. Barney""
Sentence: ""Among the gentle‘men now contributing to Concordia, are: —: J. Barney.""
Question: ""What is the family name of J. Barney?""

Answer:",Barney,NIL,person,Q16479501,Q16479501,1,1,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Annie Albu?,,"Highly commended — Annie Albu, Amy Aylward, Jessie Jones, Agnes Larkcom, and Marian Williams.",Annie Albu,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Annie Albu""
Sentence: ""Highly commended — Annie Albu, Amy Aylward, Jessie Jones, Agnes Larkcom, and Marian Williams.""
Question: ""What is the family name of Annie Albu?""

Answer:",Albu,NIL,person,Q14914655,Q14914655,1,1,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Amy Aylward?,,"Highly commended — Annie Albu, Amy Aylward, Jessie Jones, Agnes Larkcom, and Marian Williams.",Amy Aylward,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Amy Aylward""
Sentence: ""Highly commended — Annie Albu, Amy Aylward, Jessie Jones, Agnes Larkcom, and Marian Williams.""
Question: ""What is the family name of Amy Aylward?""

Answer:",Aylward,NIL,person,Q21453840,Q21453840,1,1,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Jessie Jones?,,"Highly commended — Annie Albu, Amy Aylward, Jessie Jones, Agnes Larkcom, and Marian Williams.",Jessie Jones,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Jessie Jones""
Sentence: ""Highly commended — Annie Albu, Amy Aylward, Jessie Jones, Agnes Larkcom, and Marian Williams.""
Question: ""What is the family name of Jessie Jones?""

Answer:",Jones,NIL,person,,,0,0,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Agnes Larkcom?,,"Highly commended — Annie Albu, Amy Aylward, Jessie Jones, Agnes Larkcom, and Marian Williams.",Agnes Larkcom,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Agnes Larkcom""
Sentence: ""Highly commended — Annie Albu, Amy Aylward, Jessie Jones, Agnes Larkcom, and Marian Williams.""
Question: ""What is the family name of Agnes Larkcom?""

Answer:",Larkcom,NIL,person,NIL,,0,0,0,0,NIL,1,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Marian Williams?,,"Highly commended — Annie Albu, Amy Aylward, Jessie Jones, Agnes Larkcom, and Marian Williams.",Marian Williams,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Marian Williams""
Sentence: ""Highly commended — Annie Albu, Amy Aylward, Jessie Jones, Agnes Larkcom, and Marian Williams.""
Question: ""What is the family name of Marian Williams?""

Answer:",Williams,NIL,person,,,0,0,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Mr. Crouch?,,"They are all tinctured with a certain degree of elegance and expressiveness, particularly these by Mr. Clifton, Mr. Crouch, Mr. Eavestaff, and Mr. Banister.",Mr. Crouch,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Mr. Crouch""
Sentence: ""They are all tinctured with a certain degree of elegance and expressiveness, particularly these by Mr. Clifton, Mr. Crouch, Mr. Eavestaff, and Mr. Banister.""
Question: ""What is the family name of Mr. Crouch?""

Answer:",Crouch,NIL,person,,,0,0,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Mr. Eavestaff?,,"They are all tinctured with a certain degree of elegance and expressiveness, particularly these by Mr. Clifton, Mr. Crouch, Mr. Eavestaff, and Mr. Banister.",Mr. Eavestaff,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Mr. Eavestaff""
Sentence: ""They are all tinctured with a certain degree of elegance and expressiveness, particularly these by Mr. Clifton, Mr. Crouch, Mr. Eavestaff, and Mr. Banister.""
Question: ""What is the family name of Mr. Eavestaff?""

Answer:",Eavestaff,NIL,person,NIL,,0,0,0,0,NIL,1,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Mr. Banister?,,"They are all tinctured with a certain degree of elegance and expressiveness, particularly these by Mr. Clifton, Mr. Crouch, Mr. Eavestaff, and Mr. Banister.",Mr. Banister,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Mr. Banister""
Sentence: ""They are all tinctured with a certain degree of elegance and expressiveness, particularly these by Mr. Clifton, Mr. Crouch, Mr. Eavestaff, and Mr. Banister.""
Question: ""What is the family name of Mr. Banister?""

Answer:",Banister,NIL,person,Q19757594,Q19757594,1,1,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Rachel?,,"Rachel would proceed to London in the month of June, and play at the St. James’s Theatre.",Rachel,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Rachel""
Sentence: ""Rachel would proceed to London in the month of June, and play at the St. James’s Theatre.""
Question: ""What is the family name of Rachel?""

Answer:",Rachel,NIL,person,,,0,0,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Mr. S.?,,"The boy was traced to Milan, but Mr. S. was deterred by the expence from prosecuting, and was compelled to sit down under.the loss of the. entire sum.",Mr. S.,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Mr. S.""
Sentence: ""The boy was traced to Milan, but Mr. S. was deterred by the expence from prosecuting, and was compelled to sit down under.the loss of the. entire sum.""
Question: ""What is the family name of Mr. S.?""

Answer:",S,NIL,person,,,0,0,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Levassor?,,The exquisite drollery of Levassor and John Parry were highly relished.,Levassor,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Levassor""
Sentence: ""The exquisite drollery of Levassor and John Parry were highly relished.""
Question: ""What is the family name of Levassor?""

Answer:",Levassor,NIL,person,,,0,0,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Caffiaux?,,"only that the name of the author had been misprinted Caffiat, instead of Caffiaux.",Caffiaux,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Caffiaux""
Sentence: ""only that the name of the author had been misprinted Caffiat, instead of Caffiaux.""
Question: ""What is the family name of Caffiaux?""

Answer:",Caffiaux,NIL,person,Q62060678,Q62060678,1,1,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Zahn?,,"Zahn was a native of Rotenbourg sur le Tauber, in Franconia.",Zahn,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Zahn""
Sentence: ""Zahn was a native of Rotenbourg sur le Tauber, in Franconia.""
Question: ""What is the family name of Zahn?""

Answer:",Zahn,NIL,person,Q21501981,Q21501981,1,1,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Dr. Barry?,,"Dr. Barry, in acknowledging the gift, said that he regarded it as an expression of unity and co - operation between the members of the choir and himself, and thanked the Society for so kind a mark of appreciation of his services.",Dr. Barry,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Dr. Barry""
Sentence: ""Dr. Barry, in acknowledging the gift, said that he regarded it as an expression of unity and co - operation between the members of the choir and himself, and thanked the Society for so kind a mark of appreciation of his services.""
Question: ""What is the family name of Dr. Barry?""

Answer:",Barry,NIL,person,,,0,0,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of S. Glover?,,"3- SEVEN VOCAL DUETS, by Bellini, S. Glover, Macfarren, Donizetti, & c..",S. Glover,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""S. Glover""
Sentence: ""3- SEVEN VOCAL DUETS, by Bellini, S. Glover, Macfarren, Donizetti, & c..""
Question: ""What is the family name of S. Glover?""

Answer:",Glover,NIL,person,Q431274,Q431274,1,1,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Dr. Sullivan?,,"Meantime, we Believe that we are correct in asserting that Dr. Sullivan has resigned his post as Musical Director.",Dr. Sullivan,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Dr. Sullivan""
Sentence: ""Meantime, we Believe that we are correct in asserting that Dr. Sullivan has resigned his post as Musical Director.""
Question: ""What is the family name of Dr. Sullivan?""

Answer:",Sullivan,NIL,person,,,0,0,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Mr. Joseph Skeaf?,,", Mr. Joseph Skeaf, the president, occupied the chair, Mr. William Laidlaw and Mr. T. Armstrong vicechairmen.",Mr. Joseph Skeaf,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Mr. Joseph Skeaf""
Sentence: "", Mr. Joseph Skeaf, the president, occupied the chair, Mr. William Laidlaw and Mr. T. Armstrong vicechairmen.""
Question: ""What is the family name of Mr. Joseph Skeaf?""

Answer:",Skeaf,NIL,person,Q108775963,,0,0,0,1,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Mr. T. Armstrong?,,", Mr. Joseph Skeaf, the president, occupied the chair, Mr. William Laidlaw and Mr. T. Armstrong vicechairmen.",Mr. T. Armstrong,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Mr. T. Armstrong""
Sentence: "", Mr. Joseph Skeaf, the president, occupied the chair, Mr. William Laidlaw and Mr. T. Armstrong vicechairmen.""
Question: ""What is the family name of Mr. T. Armstrong?""

Answer:",Armstrong,NIL,person,Q13627772,Q13627772,1,1,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Phillips?,,"The vocalists were the Misses C. Novello, Rainforth, and Mrs. Alfred Shaw; Messrs. Braham, Phillips, Bennett, Walton, and J. Isherwood.",Phillips,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Phillips""
Sentence: ""The vocalists were the Misses C. Novello, Rainforth, and Mrs. Alfred Shaw; Messrs. Braham, Phillips, Bennett, Walton, and J. Isherwood.""
Question: ""What is the family name of Phillips?""

Answer:",Phillips,NIL,person,,,0,0,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Walton?,,"The vocalists were the Misses C. Novello, Rainforth, and Mrs. Alfred Shaw; Messrs. Braham, Phillips, Bennett, Walton, and J. Isherwood.",Walton,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Walton""
Sentence: ""The vocalists were the Misses C. Novello, Rainforth, and Mrs. Alfred Shaw; Messrs. Braham, Phillips, Bennett, Walton, and J. Isherwood.""
Question: ""What is the family name of Walton?""

Answer:",Walton,NIL,person,Q2547568,Q2547568,1,1,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of J. Isherwood?,,"The vocalists were the Misses C. Novello, Rainforth, and Mrs. Alfred Shaw; Messrs. Braham, Phillips, Bennett, Walton, and J. Isherwood.",J. Isherwood,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""J. Isherwood""
Sentence: ""The vocalists were the Misses C. Novello, Rainforth, and Mrs. Alfred Shaw; Messrs. Braham, Phillips, Bennett, Walton, and J. Isherwood.""
Question: ""What is the family name of J. Isherwood?""

Answer:",Isherwood,NIL,person,,,0,0,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Mr. Griffin?,,Tuts is the first new work by Mr. Griffin that has come under our view since we entered upon our critical office.,Mr. Griffin,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Mr. Griffin""
Sentence: ""Tuts is the first new work by Mr. Griffin that has come under our view since we entered upon our critical office.""
Question: ""What is the family name of Mr. Griffin?""

Answer:",Griffin,NIL,person,Q1546592,,0,0,0,1,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Weisse?,,"Weisse, in 1788, was bassoonist of the Chapel Royal of Prussia, at Berlin.",Weisse,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Weisse""
Sentence: ""Weisse, in 1788, was bassoonist of the Chapel Royal of Prussia, at Berlin.""
Question: ""What is the family name of Weisse?""

Answer:",Weisse,NIL,person,Q47514936,Q47514936,1,1,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Miss Minnie Curtis?,,"Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded.",Miss Minnie Curtis,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Miss Minnie Curtis""
Sentence: ""Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded.""
Question: ""What is the family name of Miss Minnie Curtis?""

Answer:",Curtis,NIL,person,,,0,0,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Miss Adeline Payel?,,"Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded.",Miss Adeline Payel,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Miss Adeline Payel""
Sentence: ""Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded.""
Question: ""What is the family name of Miss Adeline Payel?""

Answer:",Payel,NIL,person,,,0,0,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Miss Kate Wild?,,"Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded.",Miss Kate Wild,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Miss Kate Wild""
Sentence: ""Miss Minnie Curtis was highly successful in the songs and other music allotted to her, and Miss Adeline Payel and Miss Kate Wild rendered great assistance, and were deservedly applauded.""
Question: ""What is the family name of Miss Kate Wild?""

Answer:",Wild,NIL,person,,,0,0,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Annie Butterworth?,,"Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.",Annie Butterworth,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Annie Butterworth""
Sentence: ""Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.""
Question: ""What is the family name of Annie Butterworth?""

Answer:",Butterworth,NIL,person,Q16865227,Q16865227,1,1,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Hannah Edouard?,,"Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.",Hannah Edouard,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Hannah Edouard""
Sentence: ""Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.""
Question: ""What is the family name of Hannah Edouard?""

Answer:",Edouard,NIL,person,Q37018092,Q37018092,1,1,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Marietta Phillips?,,"Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.",Marietta Phillips,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Marietta Phillips""
Sentence: ""Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.""
Question: ""What is the family name of Marietta Phillips?""

Answer:",Phillips,NIL,person,Q2793828,Q2793828,1,1,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Marie Duval?,,"Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.",Marie Duval,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Marie Duval""
Sentence: ""Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.""
Question: ""What is the family name of Marie Duval?""

Answer:",Duval,NIL,person,Q101444689,Q21491525,0,0,1,1,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
What is the family name of Mary Jane Williams?,,"Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.",Mary Jane Williams,"Your task is to determine the family name (surname) of a given person occurring in a given sentence. Your answer MUST consist solely of the family name with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Mr. Viotti"" occurring in the sentence ""Mr. Viotti had some share in the management of the King’s Theatre."",
answer the following question: ""What is the family name of Mr. Viotti?""
Answer: Viotti

Now, given the following inputs:
Person: ""Mary Jane Williams""
Sentence: ""Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.""
Question: ""What is the family name of Mary Jane Williams?""

Answer:",Williams,NIL,person,Q1688722,Q1688722,1,1,0,0,NIL,0,0.9130434782608695,0.8571428571428571,0.8842105263157894
