question,gold_answer,sentence,span,prompt_sent_to_llm,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,source_file,source_approach,model,retriever,document,retrieved_context_ids,retrieved_context_texts,complete_prompt,vote_count,unique_qids,all_qids_voted,source_approaches,voting_algorithm,threshold,multi_valued_support,TP,FP,FN,entity_type,TN,gold_years,linked_years,common_years,precision,recall,f1
What is the date of birth of MISS DOLBY?,1821-05-17T00:00:00Z,"Composed and Dedicated to MISS DOLBY, BY FELIX MENDELLSOAN BARTHOLDY.",MISS DOLBY,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""MISS DOLBY""
Sentence: ""Composed and Dedicated to MISS DOLBY, BY FELIX MENDELLSOAN BARTHOLDY.""
Question: ""What is the date of birth of MISS DOLBY?""

Answer:","""1970-01-01T00:00:00Z""",Q4164386,person,1821-05-17T00:00:00Z,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,6,6,1970;1814-06-30;1794-08-26;1840-01-01;1986-01-01;1794-12-23,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Macfarren?,1813-03-02T00:00:00Z,"3- SEVEN VOCAL DUETS, by Bellini, S. Glover, Macfarren, Donizetti, & c..",Macfarren,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Macfarren""
Sentence: ""3- SEVEN VOCAL DUETS, by Bellini, S. Glover, Macfarren, Donizetti, & c..""
Question: ""What is the date of birth of Macfarren?""

Answer:",1813-01-30T00:00:00Z,Q1374708,person,1813-03-02T00:00:00Z,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,6,1813-01-30;1813-01-01;1813-03-15;1813-06-15;1813-03-01;1813-01-01;1813-05-01,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Macneill?,1746-10-22T00:00:00Z,"The work is also graced with several of the elegant songs of Thomas Campbell, and Lord Byron; and it contains the best songs of the olden time, and of Ramsay, Hamilton; Thomson, Smollett, Skinner, Macneill, Hogg, Cunningham, and many others.",Macneill,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Macneill""
Sentence: ""The work is also graced with several of the elegant songs of Thomas Campbell, and Lord Byron; and it contains the best songs of the olden time, and of Ramsay, Hamilton; Thomson, Smollett, Skinner, Macneill, Hogg, Cunningham, and many others.""
Question: ""What is the date of birth of Macneill?""

Answer:",1763-10-18T00:00:00Z,Q5696799,person,1746-10-22T00:00:00Z,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,7,1763-10-18;1733-09-01;1785-01-01;1759-12-14;1769-12-24;1769-06-26;1782-11-14,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Madame : Ronzi di Begnis?,1800-01-11T00:00:00Z,"As a prima donna, Mademoiselle Lalande reminds me of Madame: Ronzi di Begnis in the force andenergy of her style; but, with an equality of talent as a musician and a charming person, as an actress she falls far short in the comparison.",Madame : Ronzi di Begnis,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Madame : Ronzi di Begnis""
Sentence: ""As a prima donna, Mademoiselle Lalande reminds me of Madame: Ronzi di Begnis in the force andenergy of her style; but, with an equality of talent as a musician and a charming person, as an actress she falls far short in the comparison.""
Question: ""What is the date of birth of Madame : Ronzi di Begnis?""

Answer:",1800-06-20T00:00:00Z,Q3266332,person,1800-01-11T00:00:00Z,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,6,1800-06-20;1791-05-12;1790-07-12;1790-01-01;1790-01-01;1801-10-01;1800-01-01,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Madame Adelina Patti?,1843-02-19T00:00:00Z,"Besides the artists already mentioried we are promised Madame Adelina Patti, Madame Sembrich, Madame Maria Durand, Mdlle. De Vere (her first appearance at the Royai Italian Opera), Madame Scalchi, Mdlle. Reggiani, and Mdille. Tremelli; Signor Nicolini, Signor Marconi, M. Soulacroix, Signor Mierzwinski, Signor Cotogni, M. Devoyod, Signor De Reszké, Signor Monti, and Signor Novara.",Madame Adelina Patti,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Madame Adelina Patti""
Sentence: ""Besides the artists already mentioried we are promised Madame Adelina Patti, Madame Sembrich, Madame Maria Durand, Mdlle. De Vere (her first appearance at the Royai Italian Opera), Madame Scalchi, Mdlle. Reggiani, and Mdille. Tremelli; Signor Nicolini, Signor Marconi, M. Soulacroix, Signor Mierzwinski, Signor Cotogni, M. Devoyod, Signor De Reszké, Signor Monti, and Signor Novara.""
Question: ""What is the date of birth of Madame Adelina Patti?""

Answer:",1843-02-19T00:00:00Z,Q234166,person,1843-02-19T00:00:00Z,1843-02-19,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,2,1843-02-19;1843-02-19;1843-02-19;1843-02-10;1843-02-19;1843-02-19;1843-02-19,ZS+RAG,Boyer-Moore-50pct,0.5,True,1,0,0,QID,0,1843,1843,1843,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Madame Albani?,1847-11-01T00:00:00Z,"On the 5th ult. the Albert Hall was again crowded to excess on the occasion of Mr. Fould’s miscellaneous Concert, when Madame Albani, Miss Clara Butt, Mr. Norman Salmond, M. Johannes Wolff, M. Hollman, and ‘M. Raoul Pugno appeared.",Madame Albani,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Madame Albani""
Sentence: ""On the 5th ult. the Albert Hall was again crowded to excess on the occasion of Mr. Fould’s miscellaneous Concert, when Madame Albani, Miss Clara Butt, Mr. Norman Salmond, M. Johannes Wolff, M. Hollman, and ‘M. Raoul Pugno appeared.""
Question: ""What is the date of birth of Madame Albani?""

Answer:",1852-12-01T00:00:00Z,Q2503633,person,1847-11-01T00:00:00Z,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,14,10,1852-12-01;1852-12-01;1852-02-01;1823-04-01;1848-08-01;1852-09-01;1852-08-01;1852-12-01;1852-12-01;1857-03-01;1852-11-01;1852-06-01;1852-12-01;1852-04-01,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Madame Caradori Allan?,1800-01-01T00:00:00Z,"Subsequently, in consequence of Miss Paton’s illness, Madame Caradori Allan, Mademoiselle Brambilla, and Signor de Begnis.",Madame Caradori Allan,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Madame Caradori Allan""
Sentence: ""Subsequently, in consequence of Miss Paton’s illness, Madame Caradori Allan, Mademoiselle Brambilla, and Signor de Begnis.""
Question: ""What is the date of birth of Madame Caradori Allan?""

Answer:",1800-02-03T00:00:00Z,Q16065895,person,,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,7,1800-02-03;1800-05-06;1785-06-22;1785-10-04;1785-01-01;1785-10-06;1800-01-01,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,QID,1,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Madame Caradori?,1800-01-01T00:00:00Z,"The season began with Madame Caradori and Mademoiselle Brambilla as principals, Signors Curioni, Pellegrini, and Porto. - Mr. A. Sapio also _ appeared, but only it should seem as an occasional assistant.",Madame Caradori,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Madame Caradori""
Sentence: ""The season began with Madame Caradori and Mademoiselle Brambilla as principals, Signors Curioni, Pellegrini, and Porto. - Mr. A. Sapio also _ appeared, but only it should seem as an occasional assistant.""
Question: ""What is the date of birth of Madame Caradori?""

Answer:",1775-01-01T00:00:00Z,Q16065895,person,,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,14,14,1775-01-01;1786-12-04;1785-07-28;1775-12-12;1785-07-11;1800-01-01;1804-09-25;1777-03-28;1796-04-24;1820-01-01;1785-03-18;1785-11-17;1785-05-05;1785-06-14,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,QID,1,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Madame Fodor?,1789-10-13T00:00:00Z; 1793-01-01T00:00:00Z,"On the 28th of December, Madame Fodor appeared, for the first time, in the Barbiere di Siviglia; and the applause of a house crowded in every part testified the delight caused by her performance.",Madame Fodor,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Madame Fodor""
Sentence: ""On the 28th of December, Madame Fodor appeared, for the first time, in the Barbiere di Siviglia; and the applause of a house crowded in every part testified the delight caused by her performance.""
Question: ""What is the date of birth of Madame Fodor?""

Answer:",Unknown,Q1002317,person,1789-10-13T00:00:00Z;1793-01-01T00:00:00Z,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,6,6,1802-01-01;1799-12-28;1792-12-28;1785-12-28;1780-07-08;1780-11-14,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Madame Grisi?,1811-05-22T00:00:00Z; 1811-07-28T00:00:00Z,"His brightest years were those divided betwixt London and Paris, < when he formed one of the quartet - with Madame Grisi, Signori Lablache and Tamburini; his most luerdtive | professional’ days were possibly those last ones spent in St. Petersburgh, where H- M. the - Czar, to do him honor, made him Colonel of a regiment.",Madame Grisi,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Madame Grisi""
Sentence: ""His brightest years were those divided betwixt London and Paris, < when he formed one of the quartet - with Madame Grisi, Signori Lablache and Tamburini; his most luerdtive | professional’ days were possibly those last ones spent in St. Petersburgh, where H- M. the - Czar, to do him honor, made him Colonel of a regiment.""
Question: ""What is the date of birth of Madame Grisi?""

Answer:",1816-02-24T00:00:00Z,Q287344,person,1811-05-22T00:00:00Z;1811-07-28T00:00:00Z,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,7,1816-02-24;1816-10-23;1816-11-23;1811-05-30;1816-11-18;1814-11-18;1816-12-23,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Madame Kraus - Wranisky?,1798-01-01T00:00:00Z; 1801-08-27T00:00:00Z,"Madame Kraus - Wranisky is a singer superior to Madame Seidler, both in power and expression, although she is occasionally defective in execution; and, spite of a homely look and large person, does every thing with a grace and dignity strongly reminding me of Pasta.",Madame Kraus - Wranisky,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Madame Kraus - Wranisky""
Sentence: ""Madame Kraus - Wranisky is a singer superior to Madame Seidler, both in power and expression, although she is occasionally defective in execution; and, spite of a homely look and large person, does every thing with a grace and dignity strongly reminding me of Pasta.""
Question: ""What is the date of birth of Madame Kraus - Wranisky?""

Answer:",1700-01-01T00:00:00Z,Q55895823,person,1798-01-01T00:00:00Z;1801-08-27T00:00:00Z,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,7,1700-01-01;1782-01-01;1790-01-01;1791-01-01;1803-11-01;1780-01-01;1792-04-01,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Madame Lemmens Sherrington?,1834-10-04T00:00:00Z,"In addition to the works already named, Mr. Randegger has composeda scena, ‘Medea,” sung by Madame Rudersdorff at the Leipzig Gewandhaus in 1869, of which the original autograph score is now preserved in the library of the Gewandhaus; “Saffo,” sung by Madame Lemmens Sherrington at the British Orchestral Society’s concert, March 31, 1875; the 150th Psalm, for. soprano solo, chorus, orchestra, and organ, written for the Boston (Mass.) Festival, 1872; and a scena, “The Prayer of Nature” (Byron), for Mr. Edward Lloyd, Philharmonic: Society, June 9, 1887.",Madame Lemmens Sherrington,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Madame Lemmens Sherrington""
Sentence: ""In addition to the works already named, Mr. Randegger has composeda scena, ‘Medea,” sung by Madame Rudersdorff at the Leipzig Gewandhaus in 1869, of which the original autograph score is now preserved in the library of the Gewandhaus; “Saffo,” sung by Madame Lemmens Sherrington at the British Orchestral Society’s concert, March 31, 1875; the 150th Psalm, for. soprano solo, chorus, orchestra, and organ, written for the Boston (Mass.) Festival, 1872; and a scena, “The Prayer of Nature” (Byron), for Mr. Edward Lloyd, Philharmonic: Society, June 9, 1887.""
Question: ""What is the date of birth of Madame Lemmens Sherrington?""

Answer:",1849-07-16T00:00:00Z,Q1027279,person,1834-10-04T00:00:00Z,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,7,1849-07-16;1848-05-01;1852-12-01;1849-01-01;1849-08-13;1848-01-01;1845-01-01,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Madame Norman - Néruda?,1838-03-21T00:00:00Z,"As usual, Mr. Charles Hallé’s Manchester Orchestra was engaged, and the vocal and instrumental soloists were Signorina Barbi, Mr. Joseph Maas, Madame Norman - Néruda, and Mr. Hallé.",Madame Norman - Néruda,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Madame Norman - Néruda""
Sentence: ""As usual, Mr. Charles Hallé’s Manchester Orchestra was engaged, and the vocal and instrumental soloists were Signorina Barbi, Mr. Joseph Maas, Madame Norman - Néruda, and Mr. Hallé.""
Question: ""What is the date of birth of Madame Norman - Néruda?""

Answer:",1883-06-28T00:00:00Z,Q78938,person,1838-03-21T00:00:00Z,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,7,1883-06-28;1854-02-26;1840-06-18;1820-01-01;1851-01-01;1795-01-01;1844-10-05,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Madame Novello?,1818-06-10T00:00:00Z,"The quartets from Rigoletto and Oberon, both excellent specimens of their widely different schools, could hardly have been intrusted to more competent artists than Madame Novello, Miss Dolby, Mr. Sims Reeves, and Mr. Weiss.",Madame Novello,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Madame Novello""
Sentence: ""The quartets from Rigoletto and Oberon, both excellent specimens of their widely different schools, could hardly have been intrusted to more competent artists than Madame Novello, Miss Dolby, Mr. Sims Reeves, and Mr. Weiss.""
Question: ""What is the date of birth of Madame Novello?""

Answer:",1818-06-09T00:00:00Z,Q4322567,person,1818-06-10T00:00:00Z,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,7,1818-06-09;1818-11-03;1818-05-03;1824-03-17;1818-11-18;1818-05-09;1818-03-03,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Madame Pasta?,1797-10-26T00:00:00Z,"we are moved only by admiration of the talents of Madame Pasta or Mademoiselle Sontag, displayed in executing the innumerable flights, arpeggios, and cadenzas which are allotted to them.",Madame Pasta,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Madame Pasta""
Sentence: ""we are moved only by admiration of the talents of Madame Pasta or Mademoiselle Sontag, displayed in executing the innumerable flights, arpeggios, and cadenzas which are allotted to them.""
Question: ""What is the date of birth of Madame Pasta?""

Answer:",1811-01-01T00:00:00Z,Q240963,person,1797-10-26T00:00:00Z,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,14,14,1811-01-01;1758-01-01;1797-01-08;1795-03-17;1797-02-02;1797-11-14;1797-02-22;1793-02-21;1793-10-28;1797-02-20;1793-01-01;1790-03-22;1797-02-09;1797-02-24,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Madame Patey?,1842-05-01T00:00:00Z,"The vocalists thus honoured — Miss Edith Wynne, Madame Patey, Mr. Lloyd and Mr. Santley — have every reason to. congratulate themselves upon this.",Madame Patey,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Madame Patey""
Sentence: ""The vocalists thus honoured — Miss Edith Wynne, Madame Patey, Mr. Lloyd and Mr. Santley — have every reason to. congratulate themselves upon this.""
Question: ""What is the date of birth of Madame Patey?""

Answer:",1811-07-03T00:00:00Z,Q6153509,person,1842-05-01T00:00:00Z,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,7,1811-07-03;1828-06-04;1842-03-18;1832-09-09;1842-01-01;1836-12-05;1836-06-15,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Madame Pauline Lucca?,1841-04-25T00:00:00Z,"The prospectus announces that this work, translated into Italian, and the principal part sustained by Madame Pauline Lucca, will positively be produced, Mdlle. Gertrude Griswold (who will make her first appearance on the stage in England), being also included in the cast.",Madame Pauline Lucca,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Madame Pauline Lucca""
Sentence: ""The prospectus announces that this work, translated into Italian, and the principal part sustained by Madame Pauline Lucca, will positively be produced, Mdlle. Gertrude Griswold (who will make her first appearance on the stage in England), being also included in the cast.""
Question: ""What is the date of birth of Madame Pauline Lucca?""

Answer:",1821-01-25T00:00:00Z,Q86422,person,1841-04-25T00:00:00Z,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,6,1821-01-25;1821-11-01;1821-01-01;1821-08-30;1821-03-13;1811-01-06;1821-01-01,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
What is the date of birth of Madame Ronzi de Begnis?,1800-01-11T00:00:00Z,"* Sento oh Dio” — Madame Ronzi de Begnis, Miss Stephens, Signor Garcia, Signor de Begnis, and Mr. oo Phillips",Madame Ronzi de Begnis,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Madame Ronzi de Begnis""
Sentence: ""* Sento oh Dio” — Madame Ronzi de Begnis, Miss Stephens, Signor Garcia, Signor de Begnis, and Mr. oo Phillips""
Question: ""What is the date of birth of Madame Ronzi de Begnis?""

Answer:",1830-05-29T00:00:00Z,Q3266332,person,1800-01-11T00:00:00Z,,QA_DoB_QID_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,7,1830-05-29;1780-01-01;1793-01-01;1784-01-01;1797-04-12;1795-01-01;1794-12-05,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,,,,0.8444444444444444,0.26902654867256637,0.4080536912751678
