question,gold_answer,sentence,span,prompt_sent_to_llm,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,source_file,source_approach,model,retriever,document,retrieved_context_ids,retrieved_context_texts,complete_prompt,vote_count,unique_qids,all_qids_voted,source_approaches,voting_algorithm,threshold,multi_valued_support,TP,FP,FN,entity_type,TN,gold_years,linked_years,common_years,precision,recall,f1
What is the date of birth of G. Eagleton?,,"The solo singers were Mrs. Batchelor, Miss E. Thompson, Messrs. G. Eagleton, Hagan, F. O. Stevens, Wickes, and Master Moorley.",G. Eagleton,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""G. Eagleton""
Sentence: ""The solo singers were Mrs. Batchelor, Miss E. Thompson, Messrs. G. Eagleton, Hagan, F. O. Stevens, Wickes, and Master Moorley.""
Question: ""What is the date of birth of G. Eagleton?""

Answer:",1965-06-12T00:00:00Z,NIL,person,,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,7,1965-06-12;1875-01-01;1864-01-01;1860-01-01;1850-04-07;1840-01-01;1836-02-12,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,0,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of G. Hargreaves?,,"For particulars apply | that the usual printed form may be duly forwarded. to G. Hargreaves, Knightley Grange, Eccleshall, Staffordshire.",G. Hargreaves,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""G. Hargreaves""
Sentence: ""For particulars apply | that the usual printed form may be duly forwarded. to G. Hargreaves, Knightley Grange, Eccleshall, Staffordshire.""
Question: ""What is the date of birth of G. Hargreaves?""

Answer:",1851-12-12T00:00:00Z,NIL,person,,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,6,6,1851-12-12;1864-03-29;1831-01-01;1845-10-01;1834-06-21;1830-01-01,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,0,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of G.?,,"G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.",G.,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""G.""
Sentence: ""G. Benson, Ettore Fiori, Manuel Garcia, P. Goldberg, A. Randegger, T. A. Wallworth, and the Principal.""
Question: ""What is the date of birth of G.?""

Answer:",1845-12-11T00:00:00Z,NIl,person,,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,7,1845-12-11;1837-03-29;1861-07-09;1806-06-27;1821-01-01;1829-01-01;1854-03-18,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,0,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of GEorGE Norsury?,,"The Words selected and arranged from the Holy Scriptureg, Dedicated to his Friend, GEorGE Norsury, Esq.",GEorGE Norsury,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""GEorGE Norsury""
Sentence: ""The Words selected and arranged from the Holy Scriptureg, Dedicated to his Friend, GEorGE Norsury, Esq.""
Question: ""What is the date of birth of GEorGE Norsury?""

Answer:",1973-07-21T00:00:00Z,NIL,person,,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,6,5,1973-07-21;1735-09-20;1850-04-15;1751-03-21;1800-01-01;1800-01-01,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,0,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of Gehring Jean Guillaume?,,"Gehring Jean Guillaume became master of the Chapel of Rudolstadt, after the death.of Gebel.",Gehring Jean Guillaume,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Gehring Jean Guillaume""
Sentence: ""Gehring Jean Guillaume became master of the Chapel of Rudolstadt, after the death.of Gebel.""
Question: ""What is the date of birth of Gehring Jean Guillaume?""

Answer:",1790-03-14T00:00:00Z,NIL,person,,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,5,5,1790-03-14;1790-01-01;1790-09-12;1743-01-01;1770-01-01,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,0,,,,0.2,0.058823529411764705,0.0909090909090909
"What is the date of birth of George Bagshaw , Esq .?",,"Dr. Mainzer made an enthusiastic speech in favour of the art and its refining tendencies, and pointed out the advantages which must arise from having a school for the special instruction of those who had to teach again; at the conclusion of which the following resolution, proposed by Mr. Thomas Clegg, churchwarden of Manchester, and seconded by George Bagshaw, Esq., ‘was carried unanimously: — That this meeting has heard with great satisfaction the exposition given by Dr. Mainzer of the plan and objeets of the normal school now opened for teachers and operatives, and pledges itself to use its best efforts to obtain that countenance and support whieh will ensure the perfect success of the projector, which, in the opinion of this meeting, is calculated to provide the means of refined and NORMAL MUSIC SCHOOL OF MANCHESTER social enjoyment to all, but especially to the working classes of this borough” Subscriptions towards the object were entered into, amounting to £ 110, before the close of the meeting.","George Bagshaw , Esq .","Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""George Bagshaw , Esq .""
Sentence: ""Dr. Mainzer made an enthusiastic speech in favour of the art and its refining tendencies, and pointed out the advantages which must arise from having a school for the special instruction of those who had to teach again; at the conclusion of which the following resolution, proposed by Mr. Thomas Clegg, churchwarden of Manchester, and seconded by George Bagshaw, Esq., ‘was carried unanimously: — That this meeting has heard with great satisfaction the exposition given by Dr. Mainzer of the plan and objeets of the normal school now opened for teachers and operatives, and pledges itself to use its best efforts to obtain that countenance and support whieh will ensure the perfect success of the projector, which, in the opinion of this meeting, is calculated to provide the means of refined and NORMAL MUSIC SCHOOL OF MANCHESTER social enjoyment to all, but especially to the working classes of this borough” Subscriptions towards the object were entered into, amounting to £ 110, before the close of the meeting.""
Question: ""What is the date of birth of George Bagshaw , Esq .?""

Answer:",1780-02-11T00:00:00Z,NIL,person,,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,7,1780-02-11;1804-03-05;1833-12-31;1782-05-14;1826-07-30;1834-04-16;1793-11-05,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,0,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of Gi- ardini?,,"w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, & c.",Gi- ardini,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Gi- ardini""
Sentence: ""w ho were accustomed to meet there frequently, such as Pagin, Gavinies, Pugnani, Gi- ardini, Van Malder, Dominico Ferrari, & c.""
Question: ""What is the date of birth of Gi- ardini?""

Answer:",1701-01-01T00:00:00Z,NIL,person,,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,6,1701-01-01;1714-12-24;1716-02-08;1716-01-01;1716-02-15;1730-01-01;1716-01-01,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,0,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of Gibbons?,,"The productions of Tallis, Birde, Morley, and Farrant, of Gibbons and Child, of Blow and Purcell, of Croft, Greene, Boyce, Nares, and we might add others, are not only excellent qguoad compositions, but equally perfect as forming a part of our religious worship: they never for a moment lose the true devotional character, though their difference from each other, in many respects, is as wide as the several periods at which they were written.",Gibbons,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Gibbons""
Sentence: ""The productions of Tallis, Birde, Morley, and Farrant, of Gibbons and Child, of Blow and Purcell, of Croft, Greene, Boyce, Nares, and we might add others, are not only excellent qguoad compositions, but equally perfect as forming a part of our religious worship: they never for a moment lose the true devotional character, though their difference from each other, in many respects, is as wide as the several periods at which they were written.""
Question: ""What is the date of birth of Gibbons?""

Answer:",1583-12-25T00:00:00Z,NIL,person,,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,6,1583-12-25;1583-02-02;1532-12-25;1583-12-25;1583-02-18;1668-12-13;1583-01-01,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,0,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of Graziani?,,"In short, we may say, that to hear such an opera as La Gazza Ladra performed by such singers as Rubini, Tamburini, Lablache, Graziani, Malibran, and Mariano, is the perfection of dramatic music.",Graziani,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Graziani""
Sentence: ""In short, we may say, that to hear such an opera as La Gazza Ladra performed by such singers as Rubini, Tamburini, Lablache, Graziani, Malibran, and Mariano, is the perfection of dramatic music.""
Question: ""What is the date of birth of Graziani?""

Answer:",1783-01-01T00:00:00Z,NIL,person,,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,14,14,1783-01-01;1772-03-27;1796-05-02;1803-09-28;1796-09-12;1809-01-01;1800-01-01;1800;1796-03-01;1811-03-25;1796-04-05;1763-01-01;1796-06-08;1790,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,0,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of Guarino?,,"The tenors de Lucca, Valentini, Dario, and the basses Cirio and Guarino are considered the best.",Guarino,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Guarino""
Sentence: ""The tenors de Lucca, Valentini, Dario, and the basses Cirio and Guarino are considered the best.""
Question: ""What is the date of birth of Guarino?""

Answer:",No date of birth available.,NIL,person,,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,5,4,1886-03-08;1780-01-01;1882-01-05;1790-01-01;1790-01-01,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,0,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of Guida?,,"When Fenzi is absent, Guida is considered as the best.",Guida,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Guida""
Sentence: ""When Fenzi is absent, Guida is considered as the best.""
Question: ""What is the date of birth of Guida?""

Answer:",There is no information available regarding the date of birth of Guida in the provided sentence.,NIL,person,NIL,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,5,4,1800-01-01;1728-05-11;1778-10-20;1795-01-01;1800-01-01,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,1,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of H. C. Sturton?,,"— - ies H. C. Sturton (late of St. Stephen's Mission Chapel, Lewisham), Morden College Chapel, Blackheath.",H. C. Sturton,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""H. C. Sturton""
Sentence: ""— - ies H. C. Sturton (late of St. Stephen's Mission Chapel, Lewisham), Morden College Chapel, Blackheath.""
Question: ""What is the date of birth of H. C. Sturton?""

Answer:",1860-04-05T00:00:00Z,NIL,person,NIL,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,6,6,1860-04-05;1829-08-15;1807-01-01;1810-09-12;1859-03-13;1831-09-10,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,1,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of H. Hagemeyer?,,"on application to H. Hagemeyer, Bandmaster, 12th Regiment, Cork Barracks, Ireland.",H. Hagemeyer,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""H. Hagemeyer""
Sentence: ""on application to H. Hagemeyer, Bandmaster, 12th Regiment, Cork Barracks, Ireland.""
Question: ""What is the date of birth of H. Hagemeyer?""

Answer:",1858-11-20T00:00:00Z,NIL,person,NIL,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,7,1858-11-20;1831-01-01;1860-01-01;1817-04-01;1833-05-01;1840-01-01;1855-04-13,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,1,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of H. R. Eyers?,,"H. R. Eyers, Walter Fitton, S. Kemp, Arthur O’ Leary, Harold Thomas, Brinley Richards, Frederick Westlake, T. Wingham, and the Principal.",H. R. Eyers,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""H. R. Eyers""
Sentence: ""H. R. Eyers, Walter Fitton, S. Kemp, Arthur O’ Leary, Harold Thomas, Brinley Richards, Frederick Westlake, T. Wingham, and the Principal.""
Question: ""What is the date of birth of H. R. Eyers?""

Answer:",1981-06-15T00:00:00Z,NIL,person,,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,6,6,1981-06-15;1843-07-26;1803-01-01;1836-01-01;1832-09-23;1830-02-22,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,0,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of H. S. Irons?,,", Mrs. Mounsey Bartholomew, J. Barnby, H. Smart, G. A. Macfarren, Brinley Richard, H. S. Irons, Charles Salaman, Alberto Randegger, ].",H. S. Irons,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""H. S. Irons""
Sentence: "", Mrs. Mounsey Bartholomew, J. Barnby, H. Smart, G. A. Macfarren, Brinley Richard, H. S. Irons, Charles Salaman, Alberto Randegger, ].""
Question: ""What is the date of birth of H. S. Irons?""

Answer:",1867-01-01T00:00:00Z,NIL,person,,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,7,1867-01-01;1832-08-13;1852-01-07;1821-01-01;1830-11-29;1832-10-07;1812-03-19,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,0,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of H. Stanbrook?,,"The following passed in the Preliminary Arts Examination only — P, Kelly, C. Peters, H. Stanbrook.",H. Stanbrook,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""H. Stanbrook""
Sentence: ""The following passed in the Preliminary Arts Examination only — P, Kelly, C. Peters, H. Stanbrook.""
Question: ""What is the date of birth of H. Stanbrook?""

Answer:",1825-01-01T00:00:00Z,NIL,person,,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,6,6,1825-01-01;1854-07-12;1867-04-25;1828-01-01;1806-10-25;1876,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,0,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of Hagan?,,"The solo singers were Mrs. Batchelor, Miss E. Thompson, Messrs. G. Eagleton, Hagan, F. O. Stevens, Wickes, and Master Moorley.",Hagan,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Hagan""
Sentence: ""The solo singers were Mrs. Batchelor, Miss E. Thompson, Messrs. G. Eagleton, Hagan, F. O. Stevens, Wickes, and Master Moorley.""
Question: ""What is the date of birth of Hagan?""

Answer:",,NIL,person,,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,4,4,1832-12-21;1850-02-15;1867-03-15;1800-01-01,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,0,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of Hannah Edouard?,,"Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.",Hannah Edouard,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Hannah Edouard""
Sentence: ""Annie Butterworth, Hannah Edouard, Marietta Phillips, Marie Duval, Mary Jane Williams.""
Question: ""What is the date of birth of Hannah Edouard?""

Answer:",,NIL,person,NIL,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,5,5,1860;1844-06-30;1861-02-12;1835-01-01;1851-05-23,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,1,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of Haranc?,,"Haranc composed a good deal of instrumental music, which has never been.published.",Haranc,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Haranc""
Sentence: ""Haranc composed a good deal of instrumental music, which has never been.published.""
Question: ""What is the date of birth of Haranc?""

Answer:",1734-01-01T00:00:00Z,NIL,person,,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,5,1734-01-01;1740-01-01;1745-01-01;1750-01-01;1700-01-01;1740-01-01;1750-01-01,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,0,,,,0.2,0.058823529411764705,0.0909090909090909
What is the date of birth of Harold Thomas?,,"H. R. Eyers, Walter Fitton, S. Kemp, Arthur O’ Leary, Harold Thomas, Brinley Richards, Frederick Westlake, T. Wingham, and the Principal.",Harold Thomas,"Your task is to determine the date of birth of a given person occurring in a given sentence. Your answer MUST consist solely of a date of birth (e.g., ""1728-05-11T00:00:00Z"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the date of birth of Gavinies?""
Answer:1728-05-11T00:00:00Z

Now, given the following inputs:
Person: ""Harold Thomas""
Sentence: ""H. R. Eyers, Walter Fitton, S. Kemp, Arthur O’ Leary, Harold Thomas, Brinley Richards, Frederick Westlake, T. Wingham, and the Principal.""
Question: ""What is the date of birth of Harold Thomas?""

Answer:",1926-08-01T00:00:00Z,NIL,person,,,QA_DoB_NIL_noctx_openrouter_openai_gpt-4o-mini_20250424_linked_evaluated.csv,ZS,openai_gpt-4o-mini,,,,,,7,7,1926-08-01;1838-09-25;1892-02-16;1850-01-01;1868-05-20;1884-06-02;1860-05-14,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,NIL,0,,,,0.2,0.058823529411764705,0.0909090909090909
