question,gold_answer,sentence,span,prompt_sent_to_llm,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,source_file,source_approach,model,retriever,document,retrieved_context_ids,retrieved_context_texts,complete_prompt,vote_count,unique_qids,all_qids_voted,source_approaches,voting_algorithm,threshold,multi_valued_support,TP,FP,FN,entity_type,TN,precision,recall,f1
What is the occupation of M. Barriere?,composer; cellist,"M. Barriere has published four sets of quartets, and several Symphonies, concertos, trios, and duets.",M. Barriere,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Barriere""
Sentence: ""M. Barriere has published four sets of quartets, and several Symphonies, concertos, trios, and duets.""
Question: ""What is the occupation of M. Barriere?""

Answer:",composer; musician,Q726908,person,Q36834;Q13219637,Q36834,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,13,3,Q36834;Q639669;Q36834;Q639669;Q36834;Q1259917;Q36834;Q1259917;Q36834;Q36834;Q1259917;Q36834;Q1259917,ZS+RAG,Boyer-Moore-50pct,0.5,True,1,0,0,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of M. Bochsa?,composer; conductor; choreographer; harpist; musicologist; music educator,M. Bochsa takes some trouble to present new compositions to the public; but he does not exercise much judgment'in the selection of them.,M. Bochsa,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Bochsa""
Sentence: ""M. Bochsa takes some trouble to present new compositions to the public; but he does not exercise much judgment'in the selection of them.""
Question: ""What is the occupation of M. Bochsa?""

Answer:",composer; music critic,Q251397,person,Q36834;Q158852;Q2490358;Q3127709;Q14915627;Q16145150,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,23,9,Q36834;Q1350157;Q36834;Q1198887;Q228422;Q1350157;Q36834;Q228422;Q125256399;Q1198887;Q36834;Q228422;Q1198887;Q36834;Q17994313;Q1350157;Q36834;Q228422;Q222836;Q17994313;Q36834;Q639669;Q11615883,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of M. Bourges?,composer; music critic; classical composer,"Adolphe Adam, the composer of Le Postillon de Lonjumeau, was the first to apostrophize the acquirements of M. Vivier, ina Jengthened artiele in the France Wusicale; he has been followed by the rest of them, and last week, in the Gazelle AZusicale, we find a paper by Maurice Bourges, which makes M. Vivier something less than a demi - god, and extols his qualifications, in language, which applied to would be M. Bourges melts Paganini himself, nothing short of hyperbolical.",M. Bourges,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Bourges""
Sentence: ""Adolphe Adam, the composer of Le Postillon de Lonjumeau, was the first to apostrophize the acquirements of M. Vivier, ina Jengthened artiele in the France Wusicale; he has been followed by the rest of them, and last week, in the Gazelle AZusicale, we find a paper by Maurice Bourges, which makes M. Vivier something less than a demi - god, and extols his qualifications, in language, which applied to would be M. Bourges melts Paganini himself, nothing short of hyperbolical.""
Question: ""What is the occupation of M. Bourges?""

Answer:",:music critic; journalist,Q73128734,person,Q36834;Q1350157;Q21680663,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,15,5,Q1350157;Q1930187;Q20669622;Q6430706;Q12010805;Q1350157;Q1930187;Q1350157;Q1930187;Q1350157;Q20669622;Q1350157;Q1930187;Q1350157;Q12010805,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of M. Chelard?,composer; conductor; violinist,"This, I understand, was the method pursued by _ M. Chelard, the. maestro at the German opera last season at the King’s Theatre.",M. Chelard,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Chelard""
Sentence: ""This, I understand, was the method pursued by _ M. Chelard, the. maestro at the German opera last season at the King’s Theatre.""
Question: ""What is the occupation of M. Chelard?""

Answer:",maestro; conductor; music director,Q924686,person,Q36834;Q158852;Q1259917,Q228422,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,10,4,Q228422;Q1198887;Q228422;Q228422;Q36834;Q228422;Q28054786;Q228422;Q228422;Q228422,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,1,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of M. Choron?,pedagogue; musicologist; music theorist; music educator,M. Choron has however re - embodied the bulk of his examples in his “Principes de Composition.,M. Choron,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Choron""
Sentence: ""M. Choron has however re - embodied the bulk of his examples in his “Principes de Composition.""
Question: ""What is the occupation of M. Choron?""

Answer:",music theorist; composer,Q1392901,person,Q1231865;Q14915627;Q16031530;Q16145150,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,19,5,Q16031530;Q36834;Q16031530;Q36834;Q12010805;Q36834;Q16031530;Q16031530;Q36834;Q16031530;Q28077818;Q36834;Q482980;Q36834;Q16031530;Q12010805;Q16031530;Q36834;Q482980,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of M. Danjou?,composer; organist; journalist; musicologist,"M. Danjou, organist of Notre Dame, at Paris, has recently discovered in the church of Soliez Ville, in the department of the Var, an organ built so far back as the year 1450.",M. Danjou,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Danjou""
Sentence: ""M. Danjou, organist of Notre Dame, at Paris, has recently discovered in the church of Soliez Ville, in the department of the Var, an organ built so far back as the year 1450.""
Question: ""What is the occupation of M. Danjou?""

Answer:",:organist,Q444728,person,Q36834;Q765778;Q1930187;Q14915627,Q765778,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,7,1,Q765778;Q765778;Q765778;Q765778;Q765778;Q765778;Q765778,ZS+RAG,Boyer-Moore-50pct,0.5,True,1,0,0,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of M. Devoyod?,opera singer,"Besides the artists already mentioried we are promised Madame Adelina Patti, Madame Sembrich, Madame Maria Durand, Mdlle. De Vere (her first appearance at the Royai Italian Opera), Madame Scalchi, Mdlle. Reggiani, and Mdille. Tremelli; Signor Nicolini, Signor Marconi, M. Soulacroix, Signor Mierzwinski, Signor Cotogni, M. Devoyod, Signor De Reszké, Signor Monti, and Signor Novara.",M. Devoyod,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Devoyod""
Sentence: ""Besides the artists already mentioried we are promised Madame Adelina Patti, Madame Sembrich, Madame Maria Durand, Mdlle. De Vere (her first appearance at the Royai Italian Opera), Madame Scalchi, Mdlle. Reggiani, and Mdille. Tremelli; Signor Nicolini, Signor Marconi, M. Soulacroix, Signor Mierzwinski, Signor Cotogni, M. Devoyod, Signor De Reszké, Signor Monti, and Signor Novara.""
Question: ""What is the occupation of M. Devoyod?""

Answer:",:opera singer,Q27928845,person,Q2865819,Q2865819,1,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,12,3,Q2865819;Q2865819;Q98834046;Q2865819;Q98834046;Q2865819;Q98834046;Q177220;Q177220;Q2865819;Q98834046;Q2865819,ZS+RAG,Boyer-Moore-50pct,0.5,True,1,0,0,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of M. Eberwein?,composer; conductor,"On the same occasion, a quintett and chorus from Jerusalem delivered, an oratorio by M. Eberwein, which is still in MS. was received with much applause.",M. Eberwein,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Eberwein""
Sentence: ""On the same occasion, a quintett and chorus from Jerusalem delivered, an oratorio by M. Eberwein, which is still in MS. was received with much applause.""
Question: ""What is the occupation of M. Eberwein?""

Answer:",composer,Q215521,person,Q36834;Q158852,Q36834,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,10,2,Q36834;Q36834;Q36834;Q36834;Q16145150;Q36834;Q36834;Q16145150;Q36834;Q16145150,ZS+RAG,Boyer-Moore-50pct,0.5,True,1,0,0,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of M. Frederick Kuhlau?,composer; pianist; flautist; musicologist,"I hear with great regret of the sudden death of M. Frederick Kuhlau, of Copenhagen, a composer whose namie is very little known out of Denmark, but who posSessed a very considerable share of talent.",M. Frederick Kuhlau,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Frederick Kuhlau""
Sentence: ""I hear with great regret of the sudden death of M. Frederick Kuhlau, of Copenhagen, a composer whose namie is very little known out of Denmark, but who posSessed a very considerable share of talent.""
Question: ""What is the occupation of M. Frederick Kuhlau?""

Answer:",composer,Q157865,person,Q36834;Q486748;Q12902372;Q14915627,Q36834,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,7,1,Q36834;Q36834;Q36834;Q36834;Q36834;Q36834;Q36834,ZS+RAG,Boyer-Moore-50pct,0.5,True,1,0,0,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of M. Fétis?,writer; composer; conductor; librarian; court chapel master; pedagogue; music critic; university teacher; musicologist; music theorist; music educator; music historian,"In 1824 her family was residing at Paris, where she received, musical instruction from M. Fétis, at present: director of the Brussels Conse rratoire, author of the Biographie Universelle de Musiciens, together with many didactic works, and compos at that time prefessor in the Conservatoire of ‘Paris.",M. Fétis,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Fétis""
Sentence: ""In 1824 her family was residing at Paris, where she received, musical instruction from M. Fétis, at present: director of the Brussels Conse rratoire, author of the Biographie Universelle de Musiciens, together with many didactic works, and compos at that time prefessor in the Conservatoire of ‘Paris.""
Question: ""What is the occupation of M. Fétis?""

Answer:",director; author; professor; composer; musician,Q523581,person,Q36180;Q36834;Q158852;Q182436;Q1002228;Q1231865;Q1350157;Q1622272;Q14915627;Q16031530;Q16145150;Q20198542,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,55,17,Q705996;Q482980;Q19788990;Q36834;Q639669;Q1350157;Q14915627;Q36834;Q482980;Q20198542;Q705996;Q19788990;Q20198542;Q12010805;Q705996;Q482980;Q36834;Q16145150;Q37226;Q1350157;Q14915627;Q36834;Q20198542;Q36834;Q37226;Q1350157;Q12010805;Q333634;Q20198542;Q36834;Q1350157;Q19788990;Q482980;Q705996;Q37226;Q1350157;Q20198542;Q36834;Q16145150;Q16031530;Q482980;Q705996;Q228422;Q28077818;Q6430706;Q20669622;Q20198542;Q482980;Q36834;Q705996;Q19788990;Q1350157;Q1350157;Q20198542;Q12010805,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of M. G. Fauré?,composer; teacher; chapelmaster; pianist; organist; university teacher; musicologist; music educator,"The principal novelty of the Concert on the 1st ult. was “La Naissance de Venus,’ scéne mythologique, by M. Paul Collin, set to music by M. G. Fauré, an important work carefully scored, but wanting in the charm to which this.graceful composer has accustomed us.",M. G. Fauré,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. G. Fauré""
Sentence: ""The principal novelty of the Concert on the 1st ult. was “La Naissance de Venus,’ scéne mythologique, by M. Paul Collin, set to music by M. G. Fauré, an important work carefully scored, but wanting in the charm to which this.graceful composer has accustomed us.""
Question: ""What is the occupation of M. G. Fauré?""

Answer:",composer,Q104919,person,Q36834;Q37226;Q215793;Q486748;Q765778;Q1622272;Q14915627;Q16145150,Q36834,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,9,2,Q36834;Q36834;Q16145150;Q36834;Q16145150;Q36834;Q36834;Q36834;Q36834,ZS+RAG,Boyer-Moore-50pct,0.5,True,1,0,0,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of M. Guénée?,playwright,"After this, we had: Les Néces de Gamache, a comic opera, in three acts, by Mercadante, translated and arranged by Messrs. Sauvage and Dupin, and adapted to the stage by M. Guénée: we suppose it would be unpardonable to omit any of these important particulars, as the authors always show such marked anxiety te bring them befere the world.",M. Guénée,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Guénée""
Sentence: ""After this, we had: Les Néces de Gamache, a comic opera, in three acts, by Mercadante, translated and arranged by Messrs. Sauvage and Dupin, and adapted to the stage by M. Guénée: we suppose it would be unpardonable to omit any of these important particulars, as the authors always show such marked anxiety te bring them befere the world.""
Question: ""What is the occupation of M. Guénée?""

Answer:",playwright; stage adapter,Q23901679,person,Q214917,Q214917,1,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,15,3,Q214917;Q61875042;Q214917;Q214917;Q8178443;Q214917;Q214917;Q214917;Q8178443;Q214917;Q214917;Q8178443;Q214917;Q214917;Q8178443,ZS+RAG,Boyer-Moore-50pct,0.5,True,1,0,0,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of M. Hollman?,composer; cellist,"On the 5th ult. the Albert Hall was again crowded to excess on the occasion of Mr. Fould’s miscellaneous Concert, when Madame Albani, Miss Clara Butt, Mr. Norman Salmond, M. Johannes Wolff, M. Hollman, and ‘M. Raoul Pugno appeared.",M. Hollman,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Hollman""
Sentence: ""On the 5th ult. the Albert Hall was again crowded to excess on the occasion of Mr. Fould’s miscellaneous Concert, when Madame Albani, Miss Clara Butt, Mr. Norman Salmond, M. Johannes Wolff, M. Hollman, and ‘M. Raoul Pugno appeared.""
Question: ""What is the occupation of M. Hollman?""

Answer:",:musician; pianist; composer,Q1406368,person,Q36834;Q13219637,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,24,8,Q639669;Q486748;Q36834;Q639669;Q11615883;Q177220;Q486748;Q36834;Q16145150;Q765778;Q228422;Q486748;Q639669;Q639669;Q486748;Q36834;Q228422;Q639669;Q11615883;Q177220;Q639669;Q486748;Q36834;Q228422,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of M. Johannes Wolff?,violinist,"On the 5th ult. the Albert Hall was again crowded to excess on the occasion of Mr. Fould’s miscellaneous Concert, when Madame Albani, Miss Clara Butt, Mr. Norman Salmond, M. Johannes Wolff, M. Hollman, and ‘M. Raoul Pugno appeared.",M. Johannes Wolff,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Johannes Wolff""
Sentence: ""On the 5th ult. the Albert Hall was again crowded to excess on the occasion of Mr. Fould’s miscellaneous Concert, when Madame Albani, Miss Clara Butt, Mr. Norman Salmond, M. Johannes Wolff, M. Hollman, and ‘M. Raoul Pugno appeared.""
Question: ""What is the occupation of M. Johannes Wolff?""

Answer:",pianist,Q21129875,person,Q1259917,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,19,7,Q486748;Q639669;Q177220;Q11615883;Q486748;Q228422;Q36834;Q486748;Q639669;Q486748;Q228422;Q765778;Q36834;Q639669;Q11615883;Q639669;Q486748;Q36834;Q11615883,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of M. Jullien?,composer; conductor,"Mr. Sams, St. James's Street; and at M. Jullien’s office, 3, Maddox Street, Bond Street.",M. Jullien,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Jullien""
Sentence: ""Mr. Sams, St. James's Street; and at M. Jullien’s office, 3, Maddox Street, Bond Street.""
Question: ""What is the occupation of M. Jullien?""

Answer:",entrepreneur; businessman; publisher; music publisher,Q660539,person,Q36834;Q158852,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,20,10,Q131524;Q43845;Q2516866;Q222836;Q222836;Q998550;Q222836;Q2516866;Q998550;Q36834;Q228422;Q639669;Q222836;Q228422;Q36834;Q639669;Q228422;Q36834;Q1259917;Q17994313,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of M. Le- vassor?,actor; comedian,"M. Le- vassor will, moreover, sing two of his most popular chansonettes.",M. Le- vassor,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Le- vassor""
Sentence: ""M. Le- vassor will, moreover, sing two of his most popular chansonettes.""
Question: ""What is the occupation of M. Le- vassor?""

Answer:",Singer; Musician; Composer,Q3385954,person,Q33999;Q245068,,0,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,15,4,Q177220;Q639669;Q36834;Q33999;Q177220;Q33999;Q177220;Q33999;Q177220;Q33999;Q177220;Q33999;Q177220;Q33999;Q177220,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
What is the occupation of M. Monsigny?,composer,"If you doubt the excess of folly to which we have been led, during the last three years in the fine arts by our ridiculous vanity, which our journalists distinguish by the name of national honour, I refer you to that amongst our periodical works which possesses most talent, the Jotirnal des Debats; you will there find, in 1824 or 1823, that M. Monsigny, an excellent man, who produced some operas at the Feydeau, is the musician of Europe, that is to say, he is not only as well known as Mozart’ or Cimarosa in London, Vienna, and Naples, but is reputed to be by far superior to them all.",M. Monsigny,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Monsigny""
Sentence: ""If you doubt the excess of folly to which we have been led, during the last three years in the fine arts by our ridiculous vanity, which our journalists distinguish by the name of national honour, I refer you to that amongst our periodical works which possesses most talent, the Jotirnal des Debats; you will there find, in 1824 or 1823, that M. Monsigny, an excellent man, who produced some operas at the Feydeau, is the musician of Europe, that is to say, he is not only as well known as Mozart’ or Cimarosa in London, Vienna, and Naples, but is reputed to be by far superior to them all.""
Question: ""What is the occupation of M. Monsigny?""

Answer:",:composer; musician,Q705124,person,Q36834,Q36834,1,QA_occupation_QID_noctx_openrouter_google_gemma-2-27b-it_20250423_linked.csv,ZS,google_gemma-2-27b-it,,,,,,13,4,Q36834;Q639669;Q36834;Q36834;Q21680731;Q36834;Q228422;Q639669;Q36834;Q228422;Q639669;Q36834;Q36834,ZS+RAG,Boyer-Moore-50pct,0.5,True,1,0,0,QID,0,0.7489711934156379,0.3165217391304348,0.4449877750611247
