question,gold_answer,sentence,span,prompt_sent_to_llm,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,source_file,source_approach,model,retriever,document,retrieved_context_ids,retrieved_context_texts,complete_prompt,vote_count,unique_qids,all_qids_voted,source_approaches,voting_algorithm,threshold,multi_valued_support,TP,FP,FN,entity_type,TN,precision,recall,f1
What is the occupation of Mr. Braham?,opera singer,"They have been well - set by Mr. Braham, who has ‘most appropriately introduced some of the most beautiful traits of Weber’s own melodies.",Mr. Braham,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Braham""
Sentence: ""They have been well - set by Mr. Braham, who has ‘most appropriately introduced some of the most beautiful traits of Weber’s own melodies.""
Question: ""What is the occupation of Mr. Braham?""

Answer:",composer; musician; singer,Q1699393,person,Q2865819,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,59,12,Q36834;Q639669;Q177220;Q177220;Q639669;Q11615883;Q847689;Q2643890;Q98834046;Q177220;Q36834;Q177220;Q639669;Q2643890;Q11615883;Q847689;Q177220;Q639669;Q2643890;Q11615883;Q847689;Q177220;Q639669;Q2643890;Q98834046;Q11615883;Q847689;Q177220;Q639669;Q36834;Q228422;Q177220;Q639669;Q2643890;Q138858;Q2643890;Q177220;Q177220;Q765778;Q639669;Q11615883;Q2643890;Q177220;Q36834;Q177220;Q36834;Q639669;Q2643890;Q2865819;Q753110;Q177220;Q36834;Q639669;Q177220;Q639669;Q2643890;Q98834046;Q11615883;Q847689,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Mr. Brodsky?,composer; violinist; music educator,"Despite this drawback, the Concert wasa brilliant success, and Dr. Mackenzie’s abilities as a conductor were watmly recognised. Mr. Brodsky, the new leader of the Hallé band, made a most tavourable impression on his first appearance before a Leeds audience by his highly poetic and technically perfect playing of the Mendelssohn Concerto, and Madame Marian McKenzie contributed several songs with good effect.",Mr. Brodsky,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Brodsky""
Sentence: ""Despite this drawback, the Concert wasa brilliant success, and Dr. Mackenzie’s abilities as a conductor were watmly recognised. Mr. Brodsky, the new leader of the Hallé band, made a most tavourable impression on his first appearance before a Leeds audience by his highly poetic and technically perfect playing of the Mendelssohn Concerto, and Madame Marian McKenzie contributed several songs with good effect.""
Question: ""What is the occupation of Mr. Brodsky?""

Answer:",musician; violinist; concertmaster; band leader,Q365287,person,Q36834;Q1259917;Q16145150,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,32,7,Q639669;Q1259917;Q691031;Q5280538;Q1251441;Q639669;Q5280538;Q1278335;Q1259917;Q11615883;Q691031;Q1259917;Q5280538;Q639669;Q11615883;Q1259917;Q639669;Q691031;Q11615883;Q639669;Q1259917;Q5280538;Q691031;Q639669;Q1259917;Q5280538;Q691031;Q11615883;Q1259917;Q639669;Q5280538;Q691031,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Mr. C. Hancock?,composer,"Mr. Liddle officiated as leader of the band, Mr. C. Hancock presided at the harmonium, and Sir George Elvey conducted.",Mr. C. Hancock,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. C. Hancock""
Sentence: ""Mr. Liddle officiated as leader of the band, Mr. C. Hancock presided at the harmonium, and Sir George Elvey conducted.""
Question: ""What is the occupation of Mr. C. Hancock?""

Answer:",musician; harmonium player; organist,Q16030597,person,Q36834,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,21,5,Q639669;Q54844699;Q765778;Q765778;Q765778;Q639669;Q54844699;Q11615883;Q486748;Q765778;Q639669;Q54844699;Q639669;Q54844699;Q765778;Q639669;Q54844699;Q765778;Q765778;Q639669;Q54844699,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Mr. Charles Hallé?,composer; conductor; pianist; pedagogue,"As usual, Mr. Charles Hallé’s Manchester Orchestra was engaged, and the vocal and instrumental soloists were Signorina Barbi, Mr. Joseph Maas, Madame Norman - Néruda, and Mr. Hallé.",Mr. Charles Hallé,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Charles Hallé""
Sentence: ""As usual, Mr. Charles Hallé’s Manchester Orchestra was engaged, and the vocal and instrumental soloists were Signorina Barbi, Mr. Joseph Maas, Madame Norman - Néruda, and Mr. Hallé.""
Question: ""What is the occupation of Mr. Charles Hallé?""

Answer:",conductor; pianist; composer; orchestra director; musician,Q65648,person,Q36834;Q158852;Q486748;Q1231865,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,30,8,Q228422;Q486748;Q36834;Q1198887;Q639669;Q228422;Q486748;Q36834;Q639669;Q228422;Q639669;Q3922927;Q486748;Q228422;Q639669;Q486748;Q228422;Q639669;Q1259917;Q3922927;Q16145150;Q228422;Q639669;Q3922927;Q486748;Q228422;Q486748;Q639669;Q36834;Q16145150,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Mr. Clifton?,composer,"They are all tinctured with a certain degree of elegance and expressiveness, particularly these by Mr. Clifton, Mr. Crouch, Mr. Eavestaff, and Mr. Banister.",Mr. Clifton,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Clifton""
Sentence: ""They are all tinctured with a certain degree of elegance and expressiveness, particularly these by Mr. Clifton, Mr. Crouch, Mr. Eavestaff, and Mr. Banister.""
Question: ""What is the occupation of Mr. Clifton?""

Answer:",artist; engraver; painter; illustrator; portraitist; draughtsman,Q6224338,person,Q36834,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,24,13,Q847689;Q329439;Q1028181;Q644687;Q21178131;Q683754;Q36834;Q177220;Q639669;Q36834;Q639669;Q177220;Q753110;Q36834;Q639669;Q177220;Q753110;Q36834;Q639669;Q16145150;Q17303149;Q1643514;Q36834;Q753110,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Mr. Cobb?,librettist,"- Dittersdorf’s music to the Doctor and Apothecary, a drama translated and prepared for the stage by Mr. Cobb.",Mr. Cobb,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Cobb""
Sentence: ""- Dittersdorf’s music to the Doctor and Apothecary, a drama translated and prepared for the stage by Mr. Cobb.""
Question: ""What is the occupation of Mr. Cobb?""

Answer:",translator; playwright; stage preparer; drama adapter,Q6131504,person,Q8178443,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,16,4,Q333634;Q214917;Q333634;Q214917;Q333634;Q214917;Q214917;Q333634;Q333634;Q214917;Q3387717;Q333634;Q214917;Q333634;Q214917;Q61875042,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Mr. Cowen?,composer; conductor; pianist,"Mr. Cowen will be assisted, when occasion requires, by M. Sons, the capable leader, who acted as conductor last year during Herr Bruch’s temporary indisposition, and Herr Moszkowski will. officiate at the first concert.",Mr. Cowen,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Cowen""
Sentence: ""Mr. Cowen will be assisted, when occasion requires, by M. Sons, the capable leader, who acted as conductor last year during Herr Bruch’s temporary indisposition, and Herr Moszkowski will. officiate at the first concert.""
Question: ""What is the occupation of Mr. Cowen?""

Answer:",conductor,Q1452734,person,Q36834;Q158852;Q486748,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,9,6,Q228422;Q319544;Q844409;Q228422;Q228422;Q228422;Q36834;Q639669;Q705996,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Mr. Cowper?,poet; hymnwriter,"39 Improvements in Music Printing, Account of Mr. Cowper’s Lecture on,.",Mr. Cowper,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Cowper""
Sentence: ""39 Improvements in Music Printing, Account of Mr. Cowper’s Lecture on,.""
Question: ""What is the occupation of Mr. Cowper?""

Answer:",lecturer; musicologist; educator; musician,Q315537,person,Q49757;Q13424456,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,27,10,Q25210979;Q14915627;Q974144;Q639669;Q25210979;Q14915627;Q974144;Q639669;Q25210979;Q25210979;Q639669;Q14915627;Q16145150;Q36834;Q2675537;Q25210979;Q25210979;Q639669;Q14915627;Q16145150;Q25210979;Q205375;Q175151;Q639669;Q14915627;Q16145150;Q81096,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Mr. Cramer?,composer; businessperson; pianist; publisher,Mr. Cramer’s name.is sufficient to ensure us that his part of the undertaking i is performed elegantly and appropriately.,Mr. Cramer,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Cramer""
Sentence: ""Mr. Cramer’s name.is sufficient to ensure us that his part of the undertaking i is performed elegantly and appropriately.""
Question: ""What is the occupation of Mr. Cramer?""

Answer:",actor; performer,Q455212,person,Q36834;Q43845;Q486748;Q2516866,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,30,13,Q33999;Q11615883;Q486748;Q36834;Q228422;Q1251441;Q639669;Q486748;Q36834;Q222836;Q639669;Q228422;Q1251441;Q639669;Q36834;Q228422;Q1251441;Q11615883;Q486748;Q486748;Q36834;Q639669;Q847689;Q36834;Q486748;Q639669;Q1643514;Q1607826;Q14915627;Q16145150,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Mr. DRESELr?,,"Mr. DRESELr was greeted with a spontaneous ani fervent welcome, when he took his seat at the piano, and his exquisitely expressive rendering of the two Songs without Words by Mendelssohn (the “Duet” and “Spring Song”), the striking Etude by Ferdi-: nand Hiller, the Adagio from a Concerto and the Etude by Chopin, held the andience in hushed delight; indeed we know of more than one adverse prejudice that owned itself melted away by that performance.",Mr. DRESELr,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. DRESELr""
Sentence: ""Mr. DRESELr was greeted with a spontaneous ani fervent welcome, when he took his seat at the piano, and his exquisitely expressive rendering of the two Songs without Words by Mendelssohn (the “Duet” and “Spring Song”), the striking Etude by Ferdi-: nand Hiller, the Adagio from a Concerto and the Etude by Chopin, held the andience in hushed delight; indeed we know of more than one adverse prejudice that owned itself melted away by that performance.""
Question: ""What is the occupation of Mr. DRESELr?""

Answer:",pianist; musician; performer; artist; entertainer; concert pianist; classical pianist,Q96415095,person,,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,0,0,,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,0,QID,1,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Mr. De Beriot?,composer; teacher; violinist; university teacher; music educator,"Mr. De Beriot’s concerto had all his beautiful perfection — so smooth, so sweet, 80 brilliant, and in such exquisite taste.",Mr. De Beriot,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. De Beriot""
Sentence: ""Mr. De Beriot’s concerto had all his beautiful perfection — so smooth, so sweet, 80 brilliant, and in such exquisite taste.""
Question: ""What is the occupation of Mr. De Beriot?""

Answer:",composer; violinist; musician,Q385217,person,Q36834;Q37226;Q1259917;Q1622272;Q16145150,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,24,5,Q36834;Q1259917;Q639669;Q36834;Q639669;Q1259917;Q691031;Q36834;Q1259917;Q691031;Q214970;Q1259917;Q36834;Q639669;Q691031;Q1259917;Q36834;Q639669;Q36834;Q1259917;Q639669;Q36834;Q1259917;Q691031,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Mr. E. J. Bilton?,clerk; cricketer,"For terms, apply to Mr. E. J. Bilton, Trinity College, Cambridge.",Mr. E. J. Bilton,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. E. J. Bilton""
Sentence: ""For terms, apply to Mr. E. J. Bilton, Trinity College, Cambridge.""
Question: ""What is the occupation of Mr. E. J. Bilton?""

Answer:",academic; administrator; educator; teacher; professor; tutor,Q110966934,person,Q738142;Q12299841,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,37,13,Q3400985;Q111382034;Q974144;Q37226;Q19788990;Q2435106;Q16145150;Q19788990;Q21281706;Q37226;Q3400985;Q25210979;Q639669;Q2675537;Q974144;Q639669;Q19788990;Q777952;Q37226;Q974144;Q2435106;Q25210979;Q19788990;Q111382034;Q319544;Q2675537;Q2435106;Q19788990;Q974144;Q777952;Q25210979;Q2675537;Q21281706;Q974144;Q2675537;Q974144;Q111382034,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Mr. Ebers?,businessperson; bookseller,Mr. Ebers here canvasses the question whether a committee is best calculated to manage a theatre?,Mr. Ebers,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Ebers""
Sentence: ""Mr. Ebers here canvasses the question whether a committee is best calculated to manage a theatre?""
Question: ""What is the occupation of Mr. Ebers?""

Answer:",theatre manager; committee member; administrator,Q6231101,person,Q43845;Q998550,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,29,15,Q1776724;Q55754031;Q111382034;Q1776724;Q4964182;Q12010805;Q6430706;Q111382034;Q482980;Q1776724;Q131524;Q43845;Q26903663;Q15978655;Q1776724;Q131524;Q43845;Q6430706;Q12010805;Q1930187;Q1776724;Q12010805;Q4964182;Q131524;Q326653;Q1776724;Q4964182;Q28054726;Q17994313,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Mr. Edward Lloyd?,singer,"In addition to the works already named, Mr. Randegger has composeda scena, ‘Medea,” sung by Madame Rudersdorff at the Leipzig Gewandhaus in 1869, of which the original autograph score is now preserved in the library of the Gewandhaus; “Saffo,” sung by Madame Lemmens Sherrington at the British Orchestral Society’s concert, March 31, 1875; the 150th Psalm, for. soprano solo, chorus, orchestra, and organ, written for the Boston (Mass.) Festival, 1872; and a scena, “The Prayer of Nature” (Byron), for Mr. Edward Lloyd, Philharmonic: Society, June 9, 1887.",Mr. Edward Lloyd,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Edward Lloyd""
Sentence: ""In addition to the works already named, Mr. Randegger has composeda scena, ‘Medea,” sung by Madame Rudersdorff at the Leipzig Gewandhaus in 1869, of which the original autograph score is now preserved in the library of the Gewandhaus; “Saffo,” sung by Madame Lemmens Sherrington at the British Orchestral Society’s concert, March 31, 1875; the 150th Psalm, for. soprano solo, chorus, orchestra, and organ, written for the Boston (Mass.) Festival, 1872; and a scena, “The Prayer of Nature” (Byron), for Mr. Edward Lloyd, Philharmonic: Society, June 9, 1887.""
Question: ""What is the occupation of Mr. Edward Lloyd?""

Answer:",singer; vocalist; musician; performer; artist,Q5344187,person,Q177220,,1,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,27,7,Q177220;Q2643890;Q639669;Q11615883;Q847689;Q177220;Q2643890;Q177220;Q2643890;Q177220;Q2643890;Q639669;Q11615883;Q847689;Q177220;Q2643890;Q639669;Q11615883;Q847689;Q177220;Q2643890;Q98834046;Q1371914;Q11615883;Q847689;Q2643890;Q177220,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Mr. Frank Damrosch?,conductor; music educator,"The rumour that the Church Choral Society will not sing this season has received recent confirmation, and this, if true, will leave the field in New York for choruses of moderate size open to the Musical Art Society (under Mr. Frank Damrosch), the New York Musical Society (under Mr. Dossert), and the new Harlem Oratorio Society.",Mr. Frank Damrosch,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Frank Damrosch""
Sentence: ""The rumour that the Church Choral Society will not sing this season has received recent confirmation, and this, if true, will leave the field in New York for choruses of moderate size open to the Musical Art Society (under Mr. Frank Damrosch), the New York Musical Society (under Mr. Dossert), and the new Harlem Oratorio Society.""
Question: ""What is the occupation of Mr. Frank Damrosch?""

Answer:",conductor; musician; music educator; choir director,Q962237,person,Q158852;Q16145150,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,26,6,Q228422;Q639669;Q16145150;Q1076502;Q228422;Q639669;Q1198887;Q1076502;Q228422;Q1076502;Q16145150;Q228422;Q639669;Q1198887;Q1076502;Q228422;Q639669;Q16145150;Q1076502;Q1198887;Q228422;Q639669;Q705996;Q16145150;Q1076502;Q1198887,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
What is the occupation of Mr. Frederic H. Cowen?,composer; conductor; pianist,"The Scottish Orchestra has again been engaged, under its fourth conductor, Mr. Frederic H. Cowen; and the Edinburgh Choral Union, Mr. Kirkhope’s and Mr. Moonie’s choirs (the latter for the first time) will take part in the scheme.",Mr. Frederic H. Cowen,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Frederic H. Cowen""
Sentence: ""The Scottish Orchestra has again been engaged, under its fourth conductor, Mr. Frederic H. Cowen; and the Edinburgh Choral Union, Mr. Kirkhope’s and Mr. Moonie’s choirs (the latter for the first time) will take part in the scheme.""
Question: ""What is the occupation of Mr. Frederic H. Cowen?""

Answer:",conductor; composer; pianist; music educator,Q1452734,person,Q36834;Q158852;Q486748,,0,QA_occupation_QID_noctx_openrouter_meta-llama_llama-3.3-70b-instruct_20250423_linked.csv,ZS,meta-llama_llama-3.3-70b-instruct,,,,,,25,7,Q228422;Q36834;Q486748;Q16145150;Q228422;Q36834;Q486748;Q228422;Q36834;Q486748;Q16145150;Q639669;Q847689;Q228422;Q36834;Q639669;Q228422;Q228422;Q36834;Q639669;Q228422;Q36834;Q639669;Q705996;Q486748,ZS+RAG,Boyer-Moore-50pct,0.5,True,0,0,1,QID,0,0.8505747126436781,0.12869565217391304,0.22356495468277948
